PROJECTNO,PREVACTIVITYCODE,NEXTACTIVITYCODE,LOCATIONCODE,LAG,LOCATIONTYPE,RELATIONTYPE
5466,Z101ZBR0,E10AP101,101,4,P,FS
5466,Z102ZBR0,E10AP102,102,2,P,FS
5466,Z110ZBR0,E10AP110,110,5,P,FS
5466,W122GL00,E10CP122,122,3,P,FS
5466,W132GL00,E10CP132,132,3,P,FS
5466,W142GL00,E10CP142,142,1,P,FS
5466,W152GL00,E10CP152,152,1,P,FS
5466,W108GL00,E10FP108,108,2,P,FS
5466,W109GL00,E10FP109,109,0,P,FS
5466,Z182ZBR0,E10HP182,182,1,P,FS
5466,Z192ZBR0,E10HP192,192,-1,P,FS
5466,Z183ZBR0,E10HP183,183,-1,P,FS
5466,Z193ZBR0,E10HP193,193,-1,P,FS
5466,Z11BZBR0,E11AP11B,11B,2,P,FS
5466,Z171ZBR0,E11AP171,171,3,P,FS
5466,Z161ZBR0,E11AP161,161,3,P,FS
5466,Z10AZPR0,E11AP10A,10A,1,P,FS
5466,Z10CZPR0,E11AP10C,10C,1,P,FS
5466,S131A200,E11BP131,131,3,P,FS
5466,S121A200,E11BP121,121,3,P,FS
5466,Z111ZBR0,E11HP111,111,5,P,FS
5466,Z113ZBR0,E11HP113,113,1,P,FS
5466,Z10HZPR0,E11HP10H,10H,0,P,FS
5466,W123GL00,E12DP123,123,4,P,FS
5466,W143GL00,E12DP143,143,1,P,FS
5466,W106GL00,E12EP106,106,3,P,FS
5466,W124GL00,E12EP124,124,2,P,FS
5466,W144GL00,E12EP144,144,2,P,FS
5466,Z125ZBR0,E12EP125,125,2,P,FS
5466,Z145ZBR0,E12EP145,145,2,P,FS
5466,Z133ZBR0,E13DP133,133,7,P,FS
5466,Z153ZBR0,E13DP153,153,-1,P,FS
5466,W134GL00,E13EP134,134,3,P,FS
5466,Z154ZBR0,E13EP154,154,0,P,FS
5466,Z135ZBR0,E13EP135,135,7,P,FS
5466,Z155ZBR0,E13EP155,155,7,P,FS
5466,P209BP00,E20JP209,209,0,P,FS
5466,W729GA00,E20JP729,729,3,P,FS
5466,W739GA00,E20JP739,739,3,P,FS
5466,Z239ZBR0,E20JP239,239,-1,P,FS
5466,Z229ZBR0,E20JP229,229,-1,P,FS
5466,Z639ZBR0,E20JP639,639,0,P,FS
5466,Z629ZBR0,E20JP629,629,0,P,FS
5466,E50JPM00,E20JP50J,50J,0,P,FS
5466,P211BP00,E20KP211,211,0,P,FS
5466,W741GA00,E20KP741,741,5,P,FS
5466,W751GA00,E20KP751,751,5,P,FS
5466,Z251ZBR0,E20KP251,251,-1,P,FS
5466,Z241ZBR0,E20KP241,241,-1,P,FS
5466,W451GA00,E20KP451,451,1,P,FS
5466,W441GA00,E20KP441,441,1,P,FS
5466,Z651ZBR0,E20KP651,651,0,P,FS
5466,Z641ZBR0,E20KP641,641,0,P,FS
5466,Z50KZPR0,E20KP50K,50K,1,P,FS
5466,P212BP00,E20LP212,212,0,P,FS
5466,W742GA00,E20LP742,742,1,P,FS
5466,W752GA00,E20LP752,752,0,P,FS
5466,Z252ZBR0,E20LP252,252,0,P,FS
5466,Z242ZBR0,E20LP242,242,0,P,FS
5466,W452GA00,E20LP452,452,6,P,FS
5466,W442GA00,E20LP442,442,6,P,FS
5466,Z652ZBR0,E20LP652,652,0,P,FS
5466,Z642ZBR0,E20LP642,642,0,P,FS
5466,Z50LZPR0,E20LP50L,50L,1,P,FS
5466,P253BP00,E20MP253,253,0,P,FS
5466,P243BP00,E20MP243,243,0,P,FS
5466,Z293ZBR0,E20MP293,293,0,P,FS
5466,Z283ZBR0,E20MP283,283,0,P,FS
5466,W743GA00,E20MP743,743,1,P,FS
5466,W753GA00,E20MP753,753,1,P,FS
5466,W443GA00,E20MP443,443,3,P,FS
5466,W453GA00,E20MP453,453,3,P,FS
5466,Z643ZBR0,E20MP643,643,0,P,FS
5466,Z653ZBR0,E20MP653,653,0,P,FS
5466,Z50MZPR0,E20MP50M,50M,1,P,FS
5466,P254BP00,E20NP254,254,0,P,FS
5466,P244BP00,E20NP244,244,0,P,FS
5466,Z294ZBR0,E20NP294,294,0,P,FS
5466,Z284ZBR0,E20NP284,284,0,P,FS
5466,W754GA00,E20NP754,754,0,P,FS
5466,W744GA00,E20NP744,744,0,P,FS
5466,Z654ZBR0,E20NP654,654,0,P,FS
5466,Z644ZBR0,E20NP644,644,0,P,FS
5466,Z50NZPR0,E20NP50N,50N,3,P,FS
5466,P221BP00,E22AP221,221,2,P,FS
5466,Z261ZBR0,E22AP261,261,0,P,FS
5466,W721GL00,E22AP721,721,5,P,FS
5466,P222BP00,E22BP222,222,2,P,FS
5466,W722GA00,E22BP722,722,4,P,FS
5466,Z262ZBR0,E22BP262,262,0,P,FS
5466,P231BP00,E23AP231,231,2,P,FS
5466,Z271ZBR0,E23AP271,271,0,P,FS
5466,W731GL00,E23AP731,731,5,P,FS
5466,P232BP00,E23BP232,232,2,P,FS
5466,W732GA00,E23BP732,732,6,P,FS
5466,Z272ZBR0,E23BP272,272,0,P,FS
5466,Z521ZBR0,E50AP521,521,0,P,FS
5466,Z531ZBR0,E50AP531,531,0,P,FS
5466,Z522ZBR0,E50BP522,522,-1,P,FS
5466,Z532ZBR0,E50BP532,532,-1,P,FS
5466,Z523ZBR0,E50CP523,523,5,P,FS
5466,Z533ZBR0,E50CP533,533,5,P,FS
5466,Z524ZBR0,E50DP524,524,2,P,FS
5466,Z534ZBR0,E50DP534,534,1,P,FS
5466,Z525ZBR0,E50EP525,525,5,P,FS
5466,Z535ZBR0,E50EP535,535,4,P,FS
5466,Z526ZBR0,E50FP526,526,2,P,FS
5466,Z536ZBR0,E50FP536,536,2,P,FS
5466,Z527ZBR0,E50GP527,527,-1,P,FS
5466,Z537ZBR0,E50GP537,537,-1,P,FS
5466,Z561ZBR0,E50GP561,561,-1,P,FS
5466,Z571ZBR0,E50GP571,571,-1,P,FS
5466,Z528ZBR0,E50HP528,528,-1,P,FS
5466,Z538ZBR0,E50HP538,538,-1,P,FS
5466,Z529ZBR0,E50JP529,529,-1,P,FS
5466,Z539ZBR0,E50JP539,539,-1,P,FS
5466,Z541ZBR0,E50KP541,541,-1,P,FS
5466,Z551ZBR0,E50KP551,551,-1,P,FS
5466,Z542ZBR0,E50LP542,542,0,P,FS
5466,Z552ZBR0,E50LP552,552,0,P,FS
5466,Z543ZBR0,E50MP543,543,0,P,FS
5466,Z553ZBR0,E50MP553,553,0,P,FS
5466,Z544ZBR0,E50NP544,544,0,P,FS
5466,Z554ZBR0,E50NP554,554,0,P,FS
5466,Z621ZBR0,E62AP621,621,1,P,FS
5466,Z661ZBR0,E62AP661,661,1,P,FS
5466,P223BP00,E62CP223,223,3,P,FS
5466,Z263ZBR0,E62CP263,263,1,P,FS
5466,Z623ZBR0,E62CP623,623,5,P,FS
5466,W423GA00,E62CP423,423,7,P,FS
5466,Z224ZBR0,E62DP224,224,7,P,FS
5466,Z624ZBR0,E62DP624,624,5,P,FS
5466,W424GA00,E62DP424,424,6,P,FS
5466,Z225ZBR0,E62EP225,225,1,P,FS
5466,Z625ZBR0,E62EP625,625,3,P,FS
5466,Z226ZBR0,E62FP226,226,4,P,FS
5466,Z626ZBR0,E62FP626,626,2,P,FS
5466,W426GA00,E62FP426,426,3,P,FS
5466,Z227ZBR0,E62GP227,227,7,P,FS
5466,Z627ZBR0,E62GP627,627,7,P,FS
5466,W427GA00,E62GP427,427,8,P,FS
5466,Z228ZBR0,E62HP228,228,0,P,FS
5466,Z628ZBR0,E62HP628,628,0,P,FS
5466,W428GA00,E62HP428,428,7,P,FS
5466,Z631ZBR0,E63AP631,631,1,P,FS
5466,Z671ZBR0,E63AP671,671,2,P,FS
5466,P233BP00,E63CP233,233,4,P,FS
5466,Z273ZBR0,E63CP273,273,1,P,FS
5466,Z633ZBR0,E63CP633,633,5,P,FS
5466,W433GA00,E63CP433,433,7,P,FS
5466,Z234ZBR0,E63DP234,234,5,P,FS
5466,Z634ZBR0,E63DP634,634,5,P,FS
5466,W434GA00,E63DP434,434,6,P,FS
5466,Z235ZBR0,E63EP235,235,2,P,FS
5466,Z635ZBR0,E63EP635,635,3,P,FS
5466,Z236ZBR0,E63FP236,236,2,P,FS
5466,Z636ZBR0,E63FP636,636,2,P,FS
5466,W436GA00,E63FP436,436,3,P,FS
5466,Z237ZBR0,E63GP237,237,7,P,FS
5466,Z637ZBR0,E63GP637,637,8,P,FS
5466,W437GA00,E63GP437,437,9,P,FS
5466,Z238ZBR0,E63HP238,238,0,P,FS
5466,Z638ZBR0,E63HP638,638,1,P,FS
5466,W438GA00,E63HP438,438,7,P,FS
5466,P801BP00,E80AP801,801,-1,P,FS
5466,Z822ZBR0,E80AP822,822,-1,P,FS
5466,Z832ZBR0,E80AP832,832,-1,P,FS
5466,Z802ZBR0,E80AP802,802,-1,P,FS
5466,Z823ZBR0,E80BP823,823,-1,P,FS
5466,Z833ZBR0,E80BP833,833,-1,P,FS
5466,P803BP00,E80BP803,803,0,P,FS
5466,Z824ZBR0,E80CP824,824,0,P,FS
5466,Z834ZBR0,E80CP834,834,0,P,FS
5466,Z825ZBR0,E80CP825,825,0,P,FS
5466,Z835ZBR0,E80CP835,835,0,P,FS
5466,P804BP00,E80CP804,804,0,P,FS
5466,Z826ZBR0,E80DP826,826,0,P,FS
5466,Z836ZBR0,E80DP836,836,0,P,FS
5466,Z805ZBR0,E80DP805,805,4,P,FS
5466,P811BP00,E80DP811,811,7,P,FS
5466,P812BP00,E80DP812,812,14,P,FS
5466,P8X1BP00,E80DP8X1,8X1,8,P,FS
5466,P921BP00,E90AP921,921,2,P,FS
5466,P931BP00,E90AP931,931,2,P,FS
5466,P922BP00,E90AP922,922,2,P,FS
5466,P932BP00,E90AP932,932,2,P,FS
5466,P923BP00,E90AP923,923,2,P,FS
5466,P933BP00,E90AP933,933,2,P,FS
5466,P904BP00,E90AP904,904,2,P,FS
5466,P905BP00,E90AP905,905,2,P,FS
5466,P981BP00,E90AP981,981,4,P,FS
5466,P991BP00,E90AP991,991,4,P,FS
5466,P906BP00,E90AP906,906,2,P,FS
5466,P9X1BP00,E90AP9X1,9X1,7,P,FS
5466,P941BP00,E91AP941,941,3,P,FS
5466,P951BP00,E91AP951,951,3,P,FS
5466,P942BP00,E91AP942,942,3,P,FS
5466,P952BP00,E91AP952,952,3,P,FS
5466,P913BP00,E91AP913,913,3,P,FS
5466,P914BP00,E91AP914,914,3,P,FS
5466,P910BP00,E91AP910,910,0,P,FS
5466,E10AP101,E10AP102,10A,3,P,FS
5466,E10AP102,E10AP110,10A,1,P,FS
5466,E10CP122,E10CP132,10C,0,P,FS
5466,E10CP132,E10CP142,10C,1,P,FS
5466,E10CP142,E10CP152,10C,0,P,FS
5466,E10FP108,E10FP109,10F,3,P,FS
5466,E10HP182,E10HP192,10H,0,P,FS
5466,E10HP192,E10HP183,10H,13,P,FS
5466,E10HP183,E10HP193,10H,0,P,FS
5466,E11AP11B,E11AP171,11A,5,P,FS
5466,E11AP171,E11AP161,11A,0,P,FS
5466,E11AP161,E11AP10A,11A,2,P,FS
5466,E11AP10A,E11AP10C,11A,13,P,FS
5466,E11BP131,E11BP121,11B,0,P,FS
5466,E11HP111,E11HP113,11H,0,P,FS
5466,E11HP113,E11HP10H,11H,7,P,FS
5466,E12DP123,E12DP143,12D,0,P,FS
5466,E12EP106,E12EP124,12E,2,P,FS
5466,E12EP124,E12EP144,12E,0,P,FS
5466,E12EP144,E12EP125,12E,3,P,FS
5466,E12EP125,E12EP145,12E,0,P,FS
5466,E13DP133,E13DP153,13D,6,P,FS
5466,E13EP134,E13EP154,13E,7,P,FS
5466,E13EP154,E13EP135,13E,2,P,FS
5466,E13EP135,E13EP155,13E,0,P,FS
5466,E20JP209,E20JP729,20J,1,P,FS
5466,E20JP729,E20JP739,20J,0,P,FS
5466,E20JP739,E20JP239,20J,2,P,FS
5466,E20JP239,E20JP229,20J,0,P,FS
5466,E20JP229,E20JP639,20J,9,P,FS
5466,E20JP639,E20JP629,20J,0,P,FS
5466,E20JP629,E20JP50J,20J,4,P,FS
5466,E20KP211,E20KP741,20K,1,P,FS
5466,E20KP741,E20KP751,20K,0,P,FS
5466,E20KP751,E20KP251,20K,6,P,FS
5466,E20KP251,E20KP241,20K,0,P,FS
5466,E20KP241,E20KP451,20K,2,P,FS
5466,E20KP451,E20KP441,20K,0,P,FS
5466,E20KP441,E20KP651,20K,3,P,FS
5466,E20KP651,E20KP641,20K,0,P,FS
5466,E20KP641,E20KP50K,20K,3,P,FS
5466,E20LP212,E20LP742,20L,1,P,FS
5466,E20LP742,E20LP752,20L,0,P,FS
5466,E20LP752,E20LP252,20L,2,P,FS
5466,E20LP252,E20LP242,20L,0,P,FS
5466,E20LP242,E20LP452,20L,3,P,FS
5466,E20LP452,E20LP442,20L,0,P,FS
5466,E20LP442,E20LP652,20L,3,P,FS
5466,E20LP652,E20LP642,20L,0,P,FS
5466,E20LP642,E20LP50L,20L,4,P,FS
5466,E20MP253,E20MP243,20M,0,P,FS
5466,E20MP243,E20MP293,20M,2,P,FS
5466,E20MP293,E20MP283,20M,0,P,FS
5466,E20MP283,E20MP743,20M,3,P,FS
5466,E20MP743,E20MP753,20M,0,P,FS
5466,E20MP753,E20MP443,20M,2,P,FS
5466,E20MP443,E20MP453,20M,0,P,FS
5466,E20MP453,E20MP643,20M,5,P,FS
5466,E20MP643,E20MP653,20M,0,P,FS
5466,E20MP653,E20MP50M,20M,2,P,FS
5466,E20NP254,E20NP244,20N,0,P,FS
5466,E20NP244,E20NP294,20N,6,P,FS
5466,E20NP294,E20NP284,20N,0,P,FS
5466,E20NP284,E20NP754,20N,2,P,FS
5466,E20NP754,E20NP744,20N,0,P,FS
5466,E20NP744,E20NP654,20N,6,P,FS
5466,E20NP654,E20NP644,20N,0,P,FS
5466,E20NP644,E20NP50N,20N,5,P,FS
5466,E22AP221,E22AP261,22A,0,P,FS
5466,E22AP261,E22AP721,22A,4,P,FS
5466,E22BP222,E22BP722,22B,3,P,FS
5466,E22BP722,E22BP262,22B,1,P,FS
5466,E23AP231,E23AP271,23A,0,P,FS
5466,E23AP271,E23AP731,23A,4,P,FS
5466,E23BP232,E23BP732,23B,3,P,FS
5466,E23BP732,E23BP272,23B,1,P,FS
5466,E50AP521,E50AP531,50A,0,P,FS
5466,E50BP522,E50BP532,50B,0,P,FS
5466,E50CP523,E50CP533,50C,0,P,FS
5466,E50DP524,E50DP534,50D,0,P,FS
5466,E50EP525,E50EP535,50E,0,P,FS
5466,E50FP526,E50FP536,50F,0,P,FS
5466,E50GP527,E50GP537,50G,0,P,FS
5466,E50GP537,E50GP561,50G,3,P,FS
5466,E50GP561,E50GP571,50G,0,P,FS
5466,E50HP528,E50HP538,50H,0,P,FS
5466,E50JP529,E50JP539,50J,0,P,FS
5466,E50KP541,E50KP551,50K,0,P,FS
5466,E50LP542,E50LP552,50L,0,P,FS
5466,E50MP543,E50MP553,50M,0,P,FS
5466,E50NP544,E50NP554,50N,0,P,FS
5466,E62AP621,E62AP661,62A,2,P,FS
5466,E62CP223,E62CP263,62C,0,P,FS
5466,E62CP263,E62CP623,62C,7,P,FS
5466,E62CP623,E62CP423,62C,0,P,FS
5466,E62DP224,E62DP624,62D,2,P,FS
5466,E62DP624,E62DP424,62D,0,P,FS
5466,E62EP225,E62EP625,62E,6,P,FS
5466,E62FP226,E62FP626,62F,4,P,FS
5466,E62FP626,E62FP426,62F,0,P,FS
5466,E62GP227,E62GP627,62G,3,P,FS
5466,E62GP627,E62GP427,62G,1,P,FS
5466,E62HP228,E62HP628,62H,1,P,FS
5466,E62HP628,E62HP428,62H,1,P,FS
5466,E63AP631,E63AP671,63A,3,P,FS
5466,E63CP233,E63CP273,63C,0,P,FS
5466,E63CP273,E63CP633,63C,7,P,FS
5466,E63CP633,E63CP433,63C,0,P,FS
5466,E63DP234,E63DP634,63D,2,P,FS
5466,E63DP634,E63DP434,63D,0,P,FS
5466,E63EP235,E63EP635,63E,5,P,FS
5466,E63FP236,E63FP636,63F,4,P,FS
5466,E63FP636,E63FP436,63F,0,P,FS
5466,E63GP237,E63GP637,63G,4,P,FS
5466,E63GP637,E63GP437,63G,1,P,FS
5466,E63HP238,E63HP638,63H,1,P,FS
5466,E63HP638,E63HP438,63H,1,P,FS
5466,E80AP801,E80AP822,80A,1,P,FS
5466,E80AP822,E80AP832,80A,0,P,FS
5466,E80AP832,E80AP802,80A,1,P,FS
5466,E80BP823,E80BP833,80B,0,P,FS
5466,E80BP833,E80BP803,80B,3,P,FS
5466,E80CP824,E80CP834,80C,0,P,FS
5466,E80CP834,E80CP825,80C,1,P,FS
5466,E80CP825,E80CP835,80C,0,P,FS
5466,E80CP835,E80CP804,80C,1,P,FS
5466,E80DP826,E80DP836,80D,0,P,FS
5466,E80DP836,E80DP805,80D,1,P,FS
5466,E80DP805,E80DP811,80D,3,P,FS
5466,E80DP811,E80DP812,80D,0,P,FS
5466,E80DP812,E80DP8X1,80D,0,P,FS
5466,E90AP921,E90AP931,90A,0,P,FS
5466,E90AP931,E90AP922,90A,3,P,FS
5466,E90AP922,E90AP932,90A,0,P,FS
5466,E90AP932,E90AP923,90A,5,P,FS
5466,E90AP923,E90AP933,90A,0,P,FS
5466,E90AP933,E90AP904,90A,6,P,FS
5466,E90AP904,E90AP905,90A,3,P,FS
5466,E90AP905,E90AP981,90A,5,P,FS
5466,E90AP981,E90AP991,90A,0,P,FS
5466,E90AP991,E90AP906,90A,3,P,FS
5466,E90AP906,E90AP9X1,90A,0,P,FS
5466,E91AP941,E91AP951,91A,0,P,FS
5466,E91AP951,E91AP942,91A,4,P,FS
5466,E91AP942,E91AP952,91A,0,P,FS
5466,E91AP952,E91AP913,91A,5,P,FS
5466,E91AP913,E91AP914,91A,5,P,FS
5466,E91AP914,E91AP910,91A,203,P,FS
5466,E104D104,M/E,M/E,2,D,FS
5466,E50FD50F,E50GD50G,50G,5,D,FS
5466,E50GD50G,E50HD50H,50H,4,D,FS
5466,E20JD20J,E20KD20K,20K,0,D,FS
5466,E20KD20K,E20LD20L,20L,1,D,FS
5466,E20LD20L,E20MD20M,20M,0,D,FS
5466,E20MD20M,E20ND20N,20N,1,D,FS
5466,E50HD50H,E20JD20J,20J,18,D,FS
5466,E206D206,E207D207,207,3,D,FS
5466,E207D207,E727D727,727,11,D,FS
5466,E208D208,E20JD20J,20J,44,D,FS
5466,E208D208,E728D728,728,44,D,FS
5466,E207D207,E208D208,208,11,D,FS
5466,E11AD11A,E104D104,104,2,D,FS
5466,E11AD11A,E22AD22A,22A,2,D,FS
5466,E50CD50C,E50DD50D,50D,10,D,FS
5466,E203D203,E204D204,204,0,D,FS
5466,E204D204,E724D724,724,4,D,FS
5466,E80AD80A,E80BD80B,80B,2,D,FS
5466,E80BD80B,E80CD80C,80C,2,D,FS
5466,E80CD80C,E80DD80D,80D,2,D,FS
5466,E80DD80D,L/C,L/C,25,D,FS
5466,E91AD91A,L/C,L/C,41,D,FS
5466,E998D998,L/C,L/C,33,D,FS
5466,E204D204,E205D205,205,4,D,FS
5466,E205D205,E206D206,206,0,D,FS
5466,E206D206,E726D726,726,3,D,FS
5466,E205D205,E725D725,725,0,D,FS
5466,E50DD50D,E50ED50E,50E,3,D,FS
5466,E50ED50E,E50FD50F,50F,2,D,FS
5466,E107D107,E10FD10F,10F,1,D,FS
5466,F/S,E998D998,998,1,D,FS
5466,M/E,E12DD12D,12D,16,D,FS
5466,E105D105,E12ED12E,12E,2,D,FS
5466,E10FD10F,E90AD90A,90A,4,D,FS
5466,E20ND20N,E80AD80A,80A,0,D,FS
5466,E203D203,E723D723,723,0,D,FS
5466,E50AD50A,E50BD50B,50B,6,D,FS
5466,E50CD50C,E50BD50B,50B,19,D,FS
5466,E11HD11H,E107D107,107,0,D,FS
5466,E11HD11H,F/S,F/S,26,D,FS
5466,E11HD11H,E91AD91A,91A,0,D,FS
5466,K/L,E11AD11A,11A,4,D,FS
5466,E12DD12D,E13DD13D,13D,0,D,FS
5466,E12ED12E,E13ED13E,13E,0,D,FS
5466,E22AD22A,E23AD23A,23A,0,D,FS
5466,E22BD22B,E23BD23B,23B,0,D,FS
5466,E622D622,E632D632,632,0,D,FS
5466,E62AD62A,E63AD63A,63A,0,D,FS
5466,E62CD62C,E63CD63C,63C,0,D,FS
5466,E62DD62D,E63DD63D,63D,0,D,FS
5466,E62ED62E,E63ED63E,63E,0,D,FS
5466,E62FD62F,E63FD63F,63F,0,D,FS
5466,E63GD63G,E50GD50G,50G,6,D,FS
5466,E63HD63H,E50HD50H,50H,7,D,FS
5466,E63FD63F,E62GD62G,62G,0,D,FS
5466,E63GD63G,E62HD62H,62H,0,D,FS
5466,E737D737,E62GD62G,62G,0,D,FS
5466,E738D738,E62HD62H,62H,0,D,FS
5466,E63DD63D,E50DD50D,50D,13,D,FS
5466,E734D734,E62DD62D,62D,0,D,FS
5466,E632D632,E50BD50B,50B,20,D,FS
5466,E632D632,E62AD62A,62A,0,D,FS
5466,E735D735,E62ED62E,62E,0,D,FS
5466,E736D736,E62FD62F,62F,0,D,FS
5466,E63ED63E,E50ED50E,50E,6,D,FS
5466,E63FD63F,E50FD50F,50F,6,D,FS
5466,E63DD63D,E62ED62E,62E,0,D,FS
5466,E63ED63E,E62FD62F,62F,0,D,FS
5466,E63CD63C,E62DD62D,62D,0,D,FS
5466,E13DD13D,E105D105,105,2,D,FS
5466,E63AD63A,E12DD12D,12D,0,D,FS
5466,E63AD63A,E50AD50A,50A,6,D,FS
5466,E63CD63C,E50CD50C,50C,4,D,FS
5466,E63CD63C,E622D622,622,0,D,FS
5466,E23BD23B,E622D622,622,0,D,FS
5466,E733D733,E62CD62C,62C,0,D,FS
5466,E13ED13E,E50AD50A,50A,6,D,FS
5466,E13ED13E,E107D107,107,2,D,FS
5466,E23AD23A,E22BD22B,22B,0,D,FS
5466,E23AD23A,E62AD62A,62A,0,D,FS
5466,E13ED13E,E11HD11H,11H,2,D,FS
5466,E23BD23B,E203D203,203,2,D,FS
5466,E62GD62G,E63GD63G,63G,0,D,FS
5466,E62HD62H,E63HD63H,63H,0,D,FS
5466,E723D723,E733D733,733,0,D,FS
5466,E724D724,E734D734,734,0,D,FS
5466,E725D725,E735D735,735,0,D,FS
5466,E726D726,E736D736,736,0,D,FS
5466,E727D727,E737D737,737,0,D,FS
5466,E728D728,E738D738,738,0,D,FS
